id,type,code_name,repository,commit_hash
12941,class,org.apache.cayenne.di.DIRuntimeException,git@github.com:apache/cayenne.git,5be5235ed1c02589b6300e9729cf3c308c0173e8
12944,function,org.eclipse.swt.tests.gtk.snippets.Bug499850_VirtualTableHang.main String[],git@github.com:eclipse/eclipse.platform.swt.git,bf870e8ff7e54069e96e5c9a74dc84d49a444484
12948,class,com.oracle.svm.hosted.c.CConstantValueSupportImpl,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd
12950,class,org.apache.archiva.rest.api.model.ArtifactTransferRequest,git@github.com:apache/archiva.git,d1242030bf232c0d9b68e4402188ee261924bf4b
12951,class,org.superbiz.rest.Book,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148
12956,class,reflection.invocation.B002,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36
12960,class,org.springframework.ide.vscode.commons.cloudfoundry.client.CFRouteImpl,git@github.com:spring-projects/sts4.git,46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd
12961,class,com.vmware.xenon.common.jwt.Header,git@github.com:vmware/xenon.git,b6fb48b745985af2efc59b7ee0e5e7d69a289fbc
12964,class,org.apache.openejb.jee.was.v6.ecore.EObject,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66
12966,class,org.apache.hadoop.hive.ql.exec.vector.expressions.FuncLongToString,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
12967,class,org.eclipse.birt.report.designer.internal.ui.views.attributes.section.TextAndButtonSection,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf
12970,class,com.microsoft.azure.hdinsight.sdk.rest.yarn.rm.Capability,git@github.com:Microsoft/azure-tools-for-java.git,d121e8ac9cc3ab400e5b49c8b372280ae332f3fb
12972,function,"org.apache.giraph.rexster.io.RexsterEdgeOutputFormat.RexsterEdgeWriter#writeEdge I|V|Edge<I, E>",git@github.com:apache/giraph.git,d3bf4a2cf5347f7cfd9d217b216c906cb7801217
12973,class,org.apache.airavata.cloud.aurora.client.sdk.ReadOnlyScheduler.getJobSummary_result.getJobSummary_resultStandardScheme,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5
12976,function,org.springframework.expression.spel.support.ReflectivePropertyAccessor#read EvaluationContext|Object|String,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555
12978,class,org.apache.crunch.contrib.text.AbstractSimpleExtractor,git@github.com:apache/crunch.git,9b8849cfd89f1e7f187b99914163509060692aa5
12979,class,org.apache.drill.exec.memory.AllocationManager,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3
12982,function,com.microsoft.tfs.client.common.ui.controls.wit.FileAttachmentsControl#fillMenuBeforeShow IMenuManager,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d
12984,class,com.oracle.truffle.r.nodes.control.WhileNode,git@github.com:oracle/fastr.git,a1ee49060317621c0c9eceea8ec60040aca59b2d
12985,function,org.eclipse.jetty.server.AsyncContextEvent.AsyncContextEvent Context|AsyncContextState|HttpChannelState|Request|ServletRequest|ServletResponse,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7
12986,function,org.eclipse.jetty.server.AsyncContextEvent.AsyncContextEvent Context|AsyncContextState|HttpChannelState|Request|ServletRequest|ServletResponse,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7
12987,function,org.apache.hadoop.hive.ql.optimizer.listbucketingpruner.ListBucketingPruner.DynamicMultiDimensionalCollection.walker List<List<String>>|List<List<String>>|List<String>|int,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
12990,class,org.eclipse.texlipse.builder.XelatexRunner,git@github.com:eclipse/texlipse.git,1bc72f856d4144ad0bc9baaa9575457bd7b68e1a
12991,class,org.eclipse.elk.alg.mrtree.p2order.NodeOrderer,git@github.com:eclipse/elk.git,9a87764f00d863463b1be6de1920d8aa3c3ade70
12993,class,org.apache.rocketmq.mysql.Config,git@github.com:apache/rocketmq-externals.git,dba6eb0c997d5c325f26b3d1da9d739d927228dc
12995,class,org.apache.ivy.core.module.descriptor.DefaultArtifact,git@github.com:apache/ant-ivy.git,4ffcf8f06f238b17e78e8033c3e8278833e452eb
12998,class,com.microsoft.Malmo.Utils.TCPSocketChannel,git@github.com:Microsoft/malmo.git,91b1a7a01ec0dd883f81a51048badac0398695f7
12999,class,datafu.hourglass.schemas.PartitionCollapsingSchemas,git@github.com:apache/datafu.git,3e52d11f75956ac3e6d2384816affeba565ab61d
13004,class,org.apache.nifi.web.api.dto.RemoteProcessGroupDTO,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b
13005,function,org.springframework.ide.eclipse.webflow.ui.graph.WebflowEditor#formatElement IProgressMonitor,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179
13006,function,org.springframework.ide.eclipse.webflow.ui.graph.WebflowEditor#formatElement IProgressMonitor,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179
13008,class,org.apache.hyracks.algebricks.core.algebra.properties.AbstractGroupingProperty,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35
13009,function,org.apache.james.mailrepository.cassandra.CassandraMailRepositoryMailDAO#toByteBuffer Serializable,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa
13012,function,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#rule__FunctionTypeExpressionOLD__Group__9,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908
13013,class,com.microsoft.connecteddevices.signinhelpers.MSATokenRequest,git@github.com:Microsoft/project-rome.git,0bcfbd6e1a7e69ec5832740640d7fb9945a1125f
13015,class,org.apache.crunch.impl.mr.run.CrunchInputFormat,git@github.com:apache/crunch.git,9b8849cfd89f1e7f187b99914163509060692aa5
13018,function,sun.java2d.loops.OpaqueCopyArgbToAny#Blit SurfaceData|SurfaceData|Composite|Region|int|int|int|int|int|int,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
13019,class,ru.yandex.clickhouse.response.ClickHouseScrollableResultSet,git@github.com:yandex/clickhouse-jdbc.git,b0f66b311bd94a22bf6208918d438eff9c7d381c
13021,class,jtux.UFile,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654
13023,function,org.apache.james.mailbox.store.search.MessageSearches#createFormat DateResolution,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa
13026,function,org.apache.nifi.processors.aws.dynamodb.PutDynamoDB#onTrigger ProcessContext|ProcessSession,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b
13027,function,org.apache.cloudstack.ha.HAManagerImpl#configureHA Long|HAResource.ResourceType|Boolean|String,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec
13030,class,org.eclipse.e4.ui.css.swt.properties.custom.CSSPropertyOuterKeylineSWTHandler,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a
13031,class,org.apache.asterix.external.input.record.reader.hdfs.HDFSTextLineReader,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35
13032,class,org.apache.asterix.external.input.record.reader.hdfs.HDFSTextLineReader,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35
13034,class,java.time.zone.ZoneOffsetTransitionRule,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
13036,class,tv.sage.SageRuntimeException,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654
13037,class,org.jclouds.profitbricks.domain.DataCenter.Request.CreatePayload,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec
13039,class,org.apache.maven.plugins.pmd.AbstractPmdReport,git@github.com:apache/maven-plugins.git,a007e769ed5825774d5c31ec06c0013c8ee2b4d4
13042,function,org.eclipse.ui.internal.forms.widgets.FormUtil.scroll ScrolledComposite|int|int,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a
13044,class,javax.swing.text.rtf.RTFParser,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
13046,class,org.eclipse.birt.build.ProjectList,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf
13047,class,org.springframework.ide.eclipse.aop.core.model.IAopReferenceModel,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179
13048,class,org.springframework.ide.eclipse.aop.core.model.IAopReferenceModel,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179
13049,class,org.eclipse.ice.tests.client.FakeErrorBoxWidget,git@github.com:eclipse/ice.git,3f6e0265f5b476ff90a660397ce83992944142c4
13052,class,org.apache.geode.cache.configuration.SerializationRegistrationType,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66
13054,function,sun.security.pkcs11.wrapper.CK_ECDH1_DERIVE_PARAMS#toString,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
13055,class,org.eclipse.jetty.websocket.api.UpgradeRequest,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7
13058,function,org.eclipse.wst.xml.core.internal.commentelement.impl.BasicCommentElementHandler#generateStartTagContent IDOMElement,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d
13060,class,org.apache.solr.analytics.function.mapping.FloatFilterFunction,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1
13062,class,com.oracle.bmc.core.responses.ListBootVolumeAttachmentsResponse.Builder,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872
13064,class,com.linkedin.d2.balancer.clients.RewriteLoadBalancerClient,git@github.com:linkedin/rest.li.git,ad74aa98da8a55ad9c339d0769a3e8fb495765af
13065,function,org.eclipse.acceleo.internal.ide.ui.editors.template.AcceleoCompletionProcessor#computeOverridesBrowserView List<ICompletionProposal>,git@github.com:eclipse/acceleo.git,3b0576ceff41c61c97f94fba4020adbab691bd68
13067,class,org.apache.james.mailbox.cassandra.mail.CassandraAttachmentDAOV2.DAOAttachment,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa
13072,class,org.apache.qpid.tools.MemoryConsumptionTestClient,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62
13074,class,org.apache.edgent.runtime.appservice.AppService,git@github.com:apache/incubator-edgent.git,2e44089358175964650fed5e2bf4ad071b05b7d6
13078,class,org.graalvm.visualvm.jmx.impl.JmxSupport,git@github.com:oracle/visualvm.git,d9b10575b53d535e10c6e8c41831ebe38483c65b
13079,class,org.eclipse.ui.internal.progress.AnimationManager,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf
13082,class,org.apache.lucene.codecs.memory.FSTTermsWriter.FieldMetaData,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1
13083,class,org.apache.sysml.runtime.instructions.spark.utils.RDDSortUtils.ConvertToBinaryBlockFunction,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c
13086,function,org.apache.commons.math4.stat.correlation.KendallsCorrelation#correlation double[]|double[],git@github.com:apache/commons-math.git,f3719d89ab6a928e8618bbe6a7da8214d9d6eb07
13088,function,sage.Seeker#addManualRecord Airing|UIClient,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654
13090,class,org.apache.drill.exec.work.metadata.MetadataProvider,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3
13091,function,com.google.android.exoplayer2.util.ParsableByteArray#readNullTerminatedString int,git@github.com:google/ExoPlayer.git,4bc79c9465abd00e29ff576c5f7a7517be632f5a
13094,function,org.apache.isis.schema.services.jaxb.JaxbServiceDefault#configure Marshaller,git@github.com:apache/isis.git,2af2ef3e2edcb807d742f089839e0571d8132bd9
13095,function,google.registry.model.common.TimeOfYear.fromDateTime DateTime,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea
13098,class,org.apache.flink.api.common.typeutils.base.ShortSerializer,git@github.com:apache/flink.git,8068c8775ad067d75828e6360e7e0994348da9b9
13099,class,org.apache.hadoop.mapreduce.Cluster,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5
13101,function,org.apache.pulsar.broker.loadbalance.impl.SimpleLoadManagerImpl.isBelowLoadLevel SystemResourceUsage|float,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa
13103,class,org.apache.asterix.external.input.record.reader.hdfs.HDFSTextLineReader,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35
13106,class,ms.tfs.versioncontrol.clientservices._03._RepositorySoap_LabelItem,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d
13107,function,org.apache.pulsar.client.impl.ConsumerImpl#getLastMessageIdAsync,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa
13110,class,com.alibaba.otter.canal.protocol.CanalEntry.RowChange.Builder,git@github.com:alibaba/canal.git,08167c95c767fd3c9879584c0230820a8476a7a7
13111,class,org.apache.activemq.broker.region.TopicSubscription,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc
13113,function,org.apache.nifi.registry.provider.flow.git.GitFlowPersistenceProvider#createFlowSnapshotMetdata Flow,git@github.com:apache/nifi-registry.git,563bfeda9766b7fe9d4480c55ac7212679db10c8
13116,function,org.apache.sysml.runtime.compress.cocode.PlanningCoCodingGroup#equals Object,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c
13117,function,org.apache.tajo.org.objectweb.asm.MethodWriter#resizeInstructions,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f
13120,class,org.apache.accumulo.tserver.replication.BatchWriterReplicationReplayer,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909
13121,class,org.eclipse.xtext.testlanguages.backtracking.ide.contentassist.antlr.internal.InternalExBeeLangTestLanguageParser1.DFA103,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31
13123,class,org.eclipse.xtext.ui.tests.editor.contentassist.services.BacktrackingContentAssistTestLanguageGrammarAccess.IteratorVariableElements,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd
13125,class,org.eclipse.core.databinding.property.value.SimpleValueProperty,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a
13127,class,org.eclipse.wst.css.core.internal.document.CSSModelParser,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d
13130,class,org.apache.storm.generated.Nimbus.beginBlobDownload_args,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786
13132,class,org.apache.sshd.client.subsystem.sftp.fs.SftpFileSystemInitializationContext,git@github.com:apache/mina-sshd.git,2fb7ebb487154283dd6dc5db88676c179ebb01e0
13134,class,org.apache.cxf.jaxrs.interceptor.JAXRSOutInterceptor,git@github.com:apache/cxf.git,6bf89e9c8804c8845ec4d38583dd33eea8256439
13135,class,java.time.zone.ZoneOffsetTransitionRule,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
13138,class,org.eclipse.jdt.internal.core.nd.db.LongString,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c
13142,function,org.apache.felix.webconsole.internal.core.ServicesServlet#writeJSON Writer|ServiceReference|boolean|Locale|String,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca
13143,class,org.apache.manifoldcf.agents.output.hdfs.HDFSOutputConnector.CreateFileThread,git@github.com:apache/manifoldcf.git,542db79eb8662c086e39ee7deac743da430f5714
13146,class,org.apache.ivy.tools.analyser.JarModule,git@github.com:apache/ant-ivy.git,4ffcf8f06f238b17e78e8033c3e8278833e452eb
13148,function,org.eclipse.birt.report.designer.data.ui.actions.EditDataSourceAction#doAction,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf
13149,class,org.apache.ignite.internal.util.GridLeanMap.Map4,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277
13151,function,org.apache.zeppelin.jupyter.nbformat.Error#getTraceback,git@github.com:apache/zeppelin.git,4219d552349f8f7f3e6de34505b8a8ae9835f98b
13153,class,org.apache.cloudstack.api.command.user.template.ExtractTemplateCmd,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec
13155,function,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#rule__FunctionTypeExpressionOLD__Group__9,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908
13156,function,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#rule__FunctionTypeExpressionOLD__Group__9,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908
13157,function,org.apache.nifi.web.api.dto.DtoFactory#createSystemDiagnosticsDto SystemDiagnostics,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b
13160,function,org.apache.zookeeper.server.auth.KerberosName.Rule.replaceSubstitution String|Pattern|String|boolean,git@github.com:apache/zookeeper.git,07c3aaf3d723fb3144c0aedc0c2b655325df70e9
13162,class,com.alipay.dw.jstorm.transcation.TransactionalGlobalCount.Value,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559
13163,class,org.apache.axis.wsdl.SkeletonImpl,git@github.com:apache/axis1-java.git,7043f1ab0397d1ae35f879f2bcc99be1e9b55644
13166,function,org.apache.james.mailbox.elasticsearch.query.CriterionConverter#convertCustomFlagCriterion SearchQuery.CustomFlagCriterion,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa
13167,function,org.apache.lucene.codecs.blocktreeords.OrdsSegmentTermsEnum#pushFrame FST.Arc<Output>|long|int|long,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1
13170,function,jdk.internal.reflect.UnsafeIntegerFieldAccessorImpl#set Object|Object,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
13172,class,MavenWrapperDownloader,git@github.com:alibaba/java-dns-cache-manipulator.git,eab50ee5c27671f9159b55458301f9429b2fcc47
13173,class,org.grails.ide.eclipse.ui.internal.wizard.inport.MavenWarningSection,git@github.com:spring-projects/grails-ide.git,cb5162c5a7fc60a2847c39d2750003ada7e80ff7
13176,class,com.cloud.vm.dao.VMInstanceDao,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec
13178,class,org.apache.accumulo.core.clientImpl.OfflineIterator.OfflineIteratorEnvironment,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909
13179,class,com.amazon.pay.response.ipn.model.ProviderCreditReversalDetails,git@github.com:amzn/amazon-pay-sdk-java.git,5a3547d00c796aab8f0c8ac12e0310f7a5c4678a
13181,function,org.apache.sentry.binding.hive.v2.authorizer.DefaultSentryAccessController#grantOrRevokeRoleOnGroup List<HivePrincipal>|List<String>|HivePrincipal|boolean,git@github.com:apache/incubator-sentry.git,4643f988a5e0ce2b9749e6365edea3a16482de86
13184,class,org.springframework.ide.eclipse.beans.ui.model.properties.ChildBeanProperties.ConfigFilePropertySource,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179
13186,function,org.eclipse.titanium.refactoring.function.ExtractToFunctionWizardParamsPage#createColumns Composite,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c
13187,function,sun.nio.fs.WindowsSecurity.openProcessToken int,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
13190,function,org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2.TypedDescendantIterator#next,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a
13191,class,org.eclipse.birt.report.designer.internal.ui.swt.custom.TabbedPropertyList.ListElement,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf
13194,function,org.apache.druid.sql.calcite.filtration.CombineAndSimplifyBounds.negate DimFilter,git@github.com:apache/incubator-druid.git,8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5
13195,class,com.springsource.greenhouse.signup.SignupController,git@github.com:spring-projects/greenhouse.git,c7994183812150de971ef4a76c08d5b4631ab5d1
13198,function,org.apache.flume.channel.MultiplexingChannelSelector#configure Context,git@github.com:apache/flume.git,7d3396f26dc1541e9d2a540d50d15a15c38acb74
13199,function,org.apache.xpath.compiler.OpMap#setOp int|int,git@github.com:apache/xalan-j.git,cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa
13201,class,org.apache.zeppelin.interpreter.RemoteInterpreterEventServer,git@github.com:apache/zeppelin.git,4219d552349f8f7f3e6de34505b8a8ae9835f98b
13203,function,org.apache.brooklyn.rest.security.provider.ExplicitUsersSecurityProvider.checkExplicitUserPassword ManagementContext|String|String,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741
13197,function,org.apache.flume.channel.MultiplexingChannelSelector#configure Context,git@github.com:apache/flume.git,7d3396f26dc1541e9d2a540d50d15a15c38acb74
13200,function,org.apache.xpath.compiler.OpMap#setOp int|int,git@github.com:apache/xalan-j.git,cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa
13202,class,org.apache.zeppelin.interpreter.RemoteInterpreterEventServer,git@github.com:apache/zeppelin.git,4219d552349f8f7f3e6de34505b8a8ae9835f98b
13204,function,org.apache.brooklyn.rest.security.provider.ExplicitUsersSecurityProvider.checkExplicitUserPassword ManagementContext|String|String,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741
13205,class,org.apache.royale.compiler.internal.codegen.js.amd.JSAMDEmitter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd
13208,function,org.eclipse.linuxtools.internal.rpm.ui.editor.preferences.PreferenceInitializer#initializeDefaultPreferences,git@github.com:eclipse/linuxtools.git,11865e6e7d86a9d2e63c7b25605f6055875e63ad
13211,function,com.sap.olingo.jpa.processor.core.query.JPAExpandItemWrapper.JPAExpandItemWrapper ExpandItem|JPAEntityType,git@github.com:SAP/olingo-jpa-processor-v4.git,e61b432b876e60c093ba626a00432d4826893e10
13214,class,org.apache.geode.cache.lucene.internal.LuceneIndexForPartitionedRegion,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66
13215,class,org.eclipse.birt.report.designer.internal.ui.views.attributes.section.TextAndButtonSection,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf
13218,class,com.amazon.pay.response.parser.Parser,git@github.com:amzn/amazon-pay-sdk-java.git,5a3547d00c796aab8f0c8ac12e0310f7a5c4678a
13219,class,org.apache.beam.runners.dataflow.worker.WindmillStateReader,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60
13221,class,com.alipay.dw.jstorm.transcation.TransactionalGlobalCount.Value,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559
13224,function,com.google.android.exoplayer2.text.ttml.TtmlDecoder#parseRegionAttributes XmlPullParser|CellResolution|TtsExtent,git@github.com:google/ExoPlayer.git,4bc79c9465abd00e29ff576c5f7a7517be632f5a
13226,class,com.facebook.ads.sdk.Page.APIRequestCreateMessengerProfile,git@github.com:facebook/facebook-java-business-sdk.git,561f1a75e1220b55a160a1b92b0187f72be9cd08
13228,function,org.apache.zeppelin.realm.jwt.KnoxJwtRealm#validateToken String,git@github.com:apache/zeppelin.git,4219d552349f8f7f3e6de34505b8a8ae9835f98b
13230,function,org.apache.rocketmq.common.UtilAll.getIP,git@github.com:apache/rocketmq.git,971fa8ed8b209b39bdfe41c57cd64576d244e6bd
13231,function,org.eclipse.milo.examples.server.ExampleNamespace#addDataAccessNodes UaFolderNode,git@github.com:eclipse/milo.git,e752e540d31eb3c226e6e79dd197c54d7d254685
13236,class,com.microsoft.Malmo.MissionHandlers.VideoProducerImplementation,git@github.com:Microsoft/malmo.git,91b1a7a01ec0dd883f81a51048badac0398695f7
13237,class,com.alibaba.jstorm.hdfs.spout.SequenceFileReader.Offset,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559
13239,class,org.apache.bookkeeper.proto.PerChannelBookieClient,git@github.com:apache/bookkeeper.git,f26a4cae0e9205ad391c6d4d79f2937871864c28
13242,class,com.oracle.truffle.r.nodes.builtin.fastr.FastRTrace,git@github.com:oracle/fastr.git,a1ee49060317621c0c9eceea8ec60040aca59b2d
13243,function,org.apache.directory.server.core.partition.impl.btree.jdbm.DupsCursor#afterValue K|V,git@github.com:apache/directory-server.git,310007cc1c7eb5415f93bed67d5553bc70980820
13246,function,org.apache.directory.studio.openldap.config.editor.dialogs.ServerIdDialog#createServerIdEditGroup Composite,git@github.com:apache/directory-studio.git,e8f15ea553a3ae7bebc2fe96d6a2864e188f8017
13248,class,org.springframework.data.release.build.CommandLine.Argument,git@github.com:spring-projects/spring-data-dev-tools.git,a25ff3ae28026f132871f7172c6ba5c3b64e1671
13250,function,com.alibaba.jvm.sandbox.core.enhance.weaver.SingleEventFactory#makeImmediatelyThrowsEvent int|int|Throwable,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e
13251,class,org.apache.storm.generated.Nimbus.AsyncProcessor.setBlobMeta,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786
13254,class,org.apache.nifi.toolkit.cli.impl.client.NiFiClientFactory.ProxiedNiFiClient,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b
13258,class,org.apache.fineract.infrastructure.creditbureau.data.CreditBureauData,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a
13259,function,org.apache.airavata.registry.api.service.handler.RegistryServerHandler#updateExperiment String|ExperimentModel,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5
13262,class,org.apache.struts2.config_browser.ActionNamesAction,git@github.com:apache/struts.git,e82c5a207f62fdb1bb6e8da690325b5a109c924f
13263,class,org.apache.beam.sdk.nexmark.queries.NexmarkQueryTransform,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60
13266,class,com.facebook.ads.sdk.AdCampaignActivity.APIRequestGet,git@github.com:facebook/facebook-java-business-sdk.git,561f1a75e1220b55a160a1b92b0187f72be9cd08
13267,class,org.apache.hadoop.metrics2.MetricsTag,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5
